Year,Term,Importer,Exporter,Max_reported_quantity,Unit
2020,live,JP,GT,434420.0,Number of specimens
2020,live,JP,GY,662.0,Number of specimens
2020,live,JP,HK,8642.0,Number of specimens
2020,live,JP,HU,442.0,Number of specimens
2020,live,JP,ID,116534.0,Number of specimens
2020,live,JP,IT,364.0,Number of specimens
2020,live,JP,JM,126.0,Number of specimens
2020,live,JP,JO,3500.0,Number of specimens
2020,live,JP,KE,1960.0,Number of specimens
2020,live,JP,KH,6901.0,Number of specimens
2020,live,JP,KR,42928.0,Number of specimens
2020,live,JP,LB,1350.0,Number of specimens
2020,live,JP,LK,24856.0,Number of specimens
2020,live,JP,MG,50737.0,Number of specimens
2020,live,JP,MK,300.0,Number of specimens
2020,live,JP,MU,29.0,Number of specimens
2020,live,JP,MX,110.0,Number of specimens
2020,live,JP,MY,12904.0,Number of specimens
2020,live,JP,NI,9061.0,Number of specimens
2020,live,JP,NL,20020.0,Number of specimens
2020,live,JP,PE,2737.0,Number of specimens
2020,live,JP,PH,60698.0,Number of specimens
2020,live,JP,PL,705.0,Number of specimens
2020,live,JP,SB,167.0,Number of specimens
2020,live,JP,SD,215.0,Number of specimens
2020,live,JP,SG,2414.0,Number of specimens
2020,live,JP,SI,5630.0,Number of specimens
2020,live,JP,SK,4.0,Number of specimens
2020,live,JP,SN,38.0,Number of specimens
2020,live,JP,SR,922.0,Number of specimens
2020,live,JP,SV,3800.0,Number of specimens
2020,live,JP,SX,20.0,Number of specimens
2020,live,JP,SY,1620.0,Number of specimens
2020,live,JP,TG,16455.0,Number of specimens
2020,live,JP,TH,1259819.0,Number of specimens
2020,live,JP,TO,1168.0,Number of specimens
2020,live,JP,TW,7132849.0,Number of specimens
2020,live,JP,UA,1859.0,Number of specimens
2020,live,JP,UG,120.0,Number of specimens
2020,live,JP,US,9786.0,Number of specimens
2020,live,JP,UY,59.0,Number of specimens
2020,live,JP,UZ,8750.0,Number of specimens
2020,live,JP,VN,2568386.0,Number of specimens
2020,live,JP,ZA,2698.0,Number of specimens
2020,live,JP,ZM,1800.0,Number of specimens
2020,live,KE,NL,960.0,Number of specimens
2020,live,KE,TH,5062.0,Number of specimens
2020,live,KE,ZA,3.0,Number of specimens
2020,live,KG,RU,73.0,Number of specimens
2020,live,KH,CN,700.0,Number of specimens
2020,live,KH,DE,2.0,Number of specimens
2020,live,KH,GB,6.0,Number of specimens
2020,live,KH,ID,39.0,Number of specimens
2020,live,KN,TH,20050.0,Number of specimens
2020,live,KP,JP,6476.0,Number of specimens
2020,live,KP,MY,708.0,Number of specimens
2020,live,KP,ZM,200.0,Number of specimens
2020,live,KR,AE,30.0,Number of specimens
2020,live,KR,AR,150.0,Number of specimens
2020,live,KR,AT,24.0,Number of specimens
2020,live,KR,AU,25920.0,Number of specimens
2020,live,KR,CA,968.0,Number of specimens
2020,live,KR,CH,42.0,Number of specimens
2020,live,KR,CN,8393196.0,Number of specimens
2020,live,KR,CO,364.0,Number of specimens
2020,live,KR,CZ,3116.0,Number of specimens
2020,live,KR,DE,1965.0,Number of specimens
2020,live,KR,EG,460.0,Number of specimens
2020,live,KR,ES,397.0,Number of specimens
2020,live,KR,FR,17.0,Number of specimens
2020,live,KR,GB,38.0,Number of specimens
2020,live,KR,GH,50.0,Number of specimens
2020,live,KR,GT,49411.0,Number of specimens
2020,live,KR,HK,3521.0,Number of specimens
2020,live,KR,ID,77440.0,Number of specimens
2020,live,KR,IT,1655.0,Number of specimens
2020,live,KR,JO,600.0,Number of specimens
2020,live,KR,JP,1522.0,Number of specimens
2020,live,KR,KE,1330.0,Number of specimens
2020,live,KR,LB,1200.0,Number of specimens
2020,live,KR,LK,2276.0,Number of specimens
2020,live,KR,LT,2000.0,Number of specimens
2020,live,KR,MG,4923.0,Number of specimens
2020,live,KR,MU,22.0,Number of specimens
2020,live,KR,MY,982.0,Number of specimens
2020,live,KR,NL,125142.0,Number of specimens
2020,live,KR,PE,930.0,Number of specimens
2020,live,KR,PH,1561.0,Number of specimens
2020,live,KR,SD,150.0,Number of specimens
2020,live,KR,SG,578.0,Number of specimens
2020,live,KR,SI,1500.0,Number of specimens
2020,live,KR,SX,20.0,Number of specimens
2020,live,KR,TG,3433.0,Number of specimens
2020,live,KR,TH,157970.0,Number of specimens
2020,live,KR,TO,306.0,Number of specimens
2020,live,KR,TR,29.0,Number of specimens
2020,live,KR,TW,26935988.0,Number of specimens
2020,live,KR,UA,2200.0,Number of specimens
2020,live,KR,UG,282.0,Number of specimens
2020,live,KR,US,4977.0,Number of specimens
2020,live,KR,UZ,3800.0,Number of specimens
2020,live,KR,VN,12752.0,Number of specimens
2020,live,KR,ZA,78.0,Number of specimens
2020,live,KR,ZM,600.0,Number of specimens
2020,live,KW,AE,461.0,Number of specimens
2020,live,KW,AU,1057.0,Number of specimens
2020,live,KW,BE,395.0,Number of specimens
2020,live,KW,BH,130.0,Number of specimens
2020,live,KW,CN,2500.0,Number of specimens
2020,live,KW,CZ,7355.0,Number of specimens
2020,live,KW,EG,30.0,Number of specimens
2020,live,KW,ES,206.0,Number of specimens
2020,live,KW,GB,52.0,Number of specimens
2020,live,KW,GY,61.0,Number of specimens
2020,live,KW,HK,25.0,Number of specimens
2020,live,KW,HU,48.0,Number of specimens
2020,live,KW,ID,2743.0,Number of specimens
2020,live,KW,IT,12.0,Number of specimens
2020,live,KW,JO,5502.0,Number of specimens
2020,live,KW,JP,5.0,Number of specimens
2020,live,KW,LB,16136.0,Number of specimens
2020,live,KW,LK,440.0,Number of specimens
2020,live,KW,ML,460.0,Number of specimens
2020,live,KW,MY,90.0,Number of specimens
2020,live,KW,NL,91422.0,Number of specimens
2020,live,KW,OM,463.0,Number of specimens
2020,live,KW,QA,114.0,Number of specimens
2020,live,KW,SA,22.0,Number of specimens
2020,live,KW,SG,3.0,Number of specimens
2020,live,KW,SK,34.0,Number of specimens
2020,live,KW,SN,900.0,Number of specimens
2020,live,KW,SV,800.0,Number of specimens
2020,live,KW,SY,5580.0,Number of specimens
2020,live,KW,TH,15184.0,Number of specimens
2020,live,KW,TR,50.0,Number of specimens
2020,live,KW,TW,5810.0,Number of specimens
2020,live,KW,UZ,300.0,Number of specimens
2020,live,KW,VN,2255.0,Number of specimens
2020,live,KW,ZA,12183.0,Number of specimens
2020,live,KY,JM,1083.0,Number of specimens
2020,live,KY,US,2784.0,Number of specimens
2020,live,KZ,AZ,150000.0,Number of specimens
2020,live,KZ,CN,400.0,Number of specimens
2020,live,KZ,CZ,6.0,Number of specimens
2020,live,KZ,ID,4.0,Number of specimens
2020,live,KZ,QA,17.0,Number of specimens
2020,live,KZ,RU,21.0,Number of specimens
2020,live,LA,PH,5.0,Number of specimens
2020,live,LA,TH,1753.0,Number of specimens
2020,live,LA,UA,1.0,Number of specimens
2020,live,LB,BE,2.0,Number of specimens
2020,live,LB,BY,190.0,Number of specimens
2020,live,LB,CZ,3078.0,Number of specimens
2020,live,LB,EG,1650.0,Number of specimens
2020,live,LB,ID,379.0,Number of specimens
2020,live,LB,JO,2500.0,Number of specimens
2020,live,LB,JP,39.0,Number of specimens
2020,live,LB,QA,6.0,Number of specimens
2020,live,LB,SN,200.0,Number of specimens
2020,live,LB,ZA,62289.0,Number of specimens
2020,live,LK,BE,7.0,Number of specimens
2020,live,LK,CZ,100.0,Number of specimens
2020,live,LK,ID,795.0,Number of specimens
2020,live,LK,MY,50.0,Number of specimens
2020,live,LK,SG,254.0,Number of specimens
2020,live,LK,TH,522612.0,Number of specimens
2020,live,LK,VN,100.0,Number of specimens
2020,live,LT,TH,1.0,Number of specimens
2020,live,LU,ID,121.0,Number of specimens
2020,live,LY,AE,4.0,Number of specimens
2020,live,LY,CZ,163.0,Number of specimens
2020,live,LY,JO,102.0,Number of specimens
2020,live,LY,ML,170.0,Number of specimens
2020,live,LY,MT,11.0,Number of specimens
2020,live,LY,NE,2.0,Number of specimens
2020,live,LY,QA,3.0,Number of specimens
2020,live,MA,AZ,2000.0,Number of specimens
2020,live,MA,BE,30.0,Number of specimens
2020,live,MA,CZ,5.0,Number of specimens
2020,live,MA,ES,3438.0,Number of specimens
2020,live,MA,GY,36.0,Number of specimens
2020,live,MA,SN,100.0,Number of specimens
2020,live,MA,US,26.0,Number of specimens
2020,live,MC,CH,1.0,Number of specimens
2020,live,MD,RO,1000.0,Number of specimens
2020,live,ME,CZ,1.0,Number of specimens
2020,live,MG,TH,1431.0,Number of specimens
2020,live,MK,CZ,2.0,Number of specimens
2020,live,MK,DE,1.0,Number of specimens
2020,live,ML,NE,13.0,Number of specimens
2020,live,ML,SY,200.0,Number of specimens
2020,live,ML,ZA,486.0,Number of specimens
2020,live,MO,ID,918.0,Number of specimens
2020,live,MO,JP,3748.0,Number of specimens
2020,live,MO,NL,667.0,Number of specimens
2020,live,MO,TH,171132.0,Number of specimens
2020,live,MO,US,280.0,Number of specimens
2020,live,MO,VN,21066.0,Number of specimens
2020,live,MQ,TH,3846.0,Number of specimens
2020,live,MR,TH,7871.0,Number of specimens
2020,live,MT,MY,10.0,Number of specimens
2020,live,MT,TH,24.0,Number of specimens
2020,live,MU,CN,6000.0,Number of specimens
2020,live,MU,TH,1781.0,Number of specimens
2020,live,MV,BE,54.0,Number of specimens
2020,live,MV,CZ,172.0,Number of specimens
2020,live,MV,LK,321.0,Number of specimens
2020,live,MV,PH,1665.0,Number of specimens
2020,live,MV,SN,750.0,Number of specimens
2020,live,MV,TH,75153.0,Number of specimens
2020,live,MV,UZ,230.0,Number of specimens
2020,live,MV,ZA,656.0,Number of specimens
2020,live,MW,ZA,10.0,Number of specimens
2020,live,MX,AU,20160.0,Number of specimens
2020,live,MX,CO,829.0,Number of specimens
2020,live,MX,CR,77000.0,Number of specimens
2020,live,MX,CU,24182.0,Number of specimens
2020,live,MX,CZ,55.0,Number of specimens
2020,live,MX,EC,39.0,Number of specimens
2020,live,MX,ES,27.0,Number of specimens
2020,live,MX,ID,5208.0,Number of specimens
2020,live,MX,MY,40.0,Number of specimens
2020,live,MX,PE,2050.0,Number of specimens
2020,live,MX,PT,5.0,Number of specimens
2020,live,MX,TH,5270.0,Number of specimens
2020,live,MX,TO,12515.0,Number of specimens
2020,live,MX,US,12007.0,Number of specimens
2020,live,MY,AR,147.0,Number of specimens
2020,live,MY,AU,426.0,Number of specimens
2020,live,MY,CH,2.0,Number of specimens
2020,live,MY,CN,91600.0,Number of specimens
2020,live,MY,CO,684.0,Number of specimens
2020,live,MY,CZ,117.0,Number of specimens
2020,live,MY,EC,6.0,Number of specimens
2020,live,MY,EG,12.0,Number of specimens
2020,live,MY,FR,2.0,Number of specimens
2020,live,MY,GH,300.0,Number of specimens
2020,live,MY,HK,3064.0,Number of specimens
2020,live,MY,ID,6249.0,Number of specimens
2020,live,MY,JO,150.0,Number of specimens
2020,live,MY,KE,1210.0,Number of specimens
2020,live,MY,KR,273750.0,Number of specimens
2020,live,MY,LK,1110.0,Number of specimens
2020,live,MY,NL,729.0,Number of specimens
2020,live,MY,PH,125.0,Number of specimens
2020,live,MY,SC,140.0,Number of specimens
2020,live,MY,SD,114.0,Number of specimens
2020,live,MY,SG,8282.0,Number of specimens
2020,live,MY,SI,50.0,Number of specimens
2020,live,MY,SY,20.0,Number of specimens
2020,live,MY,TG,2822.0,Number of specimens
2020,live,MY,TH,18635.0,Number of specimens
2020,live,MY,TW,194.0,Number of specimens
2020,live,MY,US,243.0,Number of specimens
2020,live,MY,VN,44730.0,Number of specimens
2020,live,MY,ZA,3771.0,Number of specimens
2020,live,MZ,ZA,2.0,Number of specimens
2020,live,NA,BE,371.0,Number of specimens
2020,live,NA,US,20.0,Number of specimens
2020,live,NA,ZA,1375.0,Number of specimens
2020,live,NC,TH,74083.0,Number of specimens
2020,live,NE,NG,15.0,Number of specimens
2020,live,NE,ZA,3.0,Number of specimens
2020,live,NG,NE,8.0,Number of specimens
2020,live,NG,TH,6186.0,Number of specimens
2020,live,NI,CR,18600.0,Number of specimens
2020,live,NL,AR,1650.0,Number of specimens
2020,live,NL,AU,78507.0,Number of specimens
2020,live,NL,BR,63215.0,Number of specimens
2020,live,NL,CA,62.0,Number of specimens
2020,live,NL,CH,31.0,Number of specimens
2020,live,NL,CL,153000.0,Number of specimens
2020,live,NL,CN,3586053.0,Number of specimens
2020,live,NL,CO,85.0,Number of specimens
2020,live,NL,CR,246661.0,Number of specimens
2020,live,NL,CU,1650.0,Number of specimens
2020,live,NL,DO,577418.0,Number of specimens
2020,live,NL,EC,50.0,Number of specimens
2020,live,NL,EG,7250.0,Number of specimens
2020,live,NL,ET,2629122.0,Number of specimens
2020,live,NL,GH,23000.0,Number of specimens
2020,live,NL,GT,3032935.0,Number of specimens
2020,live,NL,GY,507.0,Number of specimens
2020,live,NL,HN,1000014.0,Number of specimens
2020,live,NL,ID,31581.0,Number of specimens
2020,live,NL,IL,50335.0,Number of specimens
2020,live,NL,JP,2107.0,Number of specimens
2020,live,NL,KE,461806.0,Number of specimens
2020,live,NL,KR,2650.0,Number of specimens
2020,live,NL,LK,750.0,Number of specimens
2020,live,NL,MG,1472.0,Number of specimens
2020,live,NL,MY,810.0,Number of specimens
2020,live,NL,PE,1600.0,Number of specimens
2020,live,NL,PF,2034.0,Number of specimens
2020,live,NL,SG,10.0,Number of specimens
2020,live,NL,TG,4989.0,Number of specimens
2020,live,NL,TH,1867577.0,Number of specimens
2020,live,NL,TO,2444.0,Number of specimens
2020,live,NL,TR,8300.0,Number of specimens
2020,live,NL,TW,4543.0,Number of specimens
2020,live,NL,TZ,324428.0,Number of specimens
2020,live,NL,UA,587.0,Number of specimens
2020,live,NL,US,473.0,Number of specimens
2020,live,NL,UZ,3000.0,Number of specimens
2020,live,NL,ZA,5.0,Number of specimens
2020,live,NO,AT,3.0,Number of specimens
2020,live,NO,AU,126.0,Number of specimens
2020,live,NO,CZ,14.0,Number of specimens
2020,live,NO,DE,830.0,Number of specimens
2020,live,NO,DK,4145.0,Number of specimens
2020,live,NO,GB,154.0,Number of specimens
2020,live,NO,ID,1403.0,Number of specimens
2020,live,NO,NL,278.0,Number of specimens
2020,live,NO,SE,83.0,Number of specimens
2020,live,NO,TH,6.0,Number of specimens
2020,live,NP,TH,2255.0,Number of specimens
2020,live,NZ,AU,3817.5,Number of specimens
2020,live,NZ,CN,1100.0,Number of specimens
2020,live,NZ,GT,20.0,Number of specimens
2020,live,NZ,ID,888.0,Number of specimens
2020,live,NZ,LK,9080.0,Number of specimens
2020,live,NZ,MY,192.0,Number of specimens
2020,live,NZ,PH,375.0,Number of specimens
2020,live,NZ,TO,211.0,Number of specimens
2020,live,NZ,TW,3552.0,Number of specimens
2020,live,NZ,VN,419.0,Number of specimens
2020,live,OM,AE,14.0,Number of specimens
2020,live,OM,BE,546.0,Number of specimens
2020,live,OM,BH,1.0,Number of specimens
2020,live,OM,CN,17200.0,Number of specimens
2020,live,OM,CZ,936.0,Number of specimens
2020,live,OM,JO,1181.0,Number of specimens
2020,live,OM,KW,1253.0,Number of specimens
2020,live,OM,LB,2881.0,Number of specimens
2020,live,OM,ML,500.0,Number of specimens
2020,live,OM,NL,214.0,Number of specimens
2020,live,OM,SN,1750.0,Number of specimens
2020,live,OM,SY,2500.0,Number of specimens
2020,live,OM,TH,465.0,Number of specimens
2020,live,OM,US,34.0,Number of specimens
2020,live,OM,VN,2000.0,Number of specimens
2020,live,OM,ZA,14.0,Number of specimens
2020,live,PA,CR,47500.0,Number of specimens
2020,live,PA,CU,3500.0,Number of specimens
2020,live,PA,CZ,2.0,Number of specimens
2020,live,PA,FR,2.0,Number of specimens
2020,live,PA,TH,570.0,Number of specimens
2020,live,PA,TW,5100.0,Number of specimens
2020,live,PA,US,258.0,Number of specimens
2020,live,PE,CZ,6.0,Number of specimens
2020,live,PE,ID,140.0,Number of specimens
2020,live,PE,SV,1000.0,Number of specimens
2020,live,PE,TH,6.0,Number of specimens
2020,live,PG,ZA,1.0,Number of specimens
2020,live,PH,AT,8.0,Number of specimens
2020,live,PH,BE,65.0,Number of specimens
2020,live,PH,BR,18.0,Number of specimens
2020,live,PH,CA,5.0,Number of specimens
2020,live,PH,CH,6.0,Number of specimens
2020,live,PH,CN,98760.0,Number of specimens
2020,live,PH,CZ,156.0,Number of specimens
2020,live,PH,DE,8.0,Number of specimens
2020,live,PH,EC,450.0,Number of specimens
2020,live,PH,FR,2.0,Number of specimens
2020,live,PH,GB,12.0,Number of specimens
2020,live,PH,HK,196.0,Number of specimens
2020,live,PH,ID,1366.0,Number of specimens
2020,live,PH,JP,104.0,Number of specimens
2020,live,PH,KR,69500.0,Number of specimens
2020,live,PH,MY,6257.0,Number of specimens
2020,live,PH,NZ,8.0,Number of specimens
2020,live,PH,SG,754.0,Number of specimens
2020,live,PH,SY,40.0,Number of specimens
2020,live,PH,TH,1396599.0,Number of specimens
2020,live,PH,US,127.0,Number of specimens
2020,live,PK,AE,8.0,Number of specimens
2020,live,PK,CZ,312.0,Number of specimens
2020,live,PK,DE,9.0,Number of specimens
2020,live,PK,ID,641.0,Number of specimens
2020,live,PK,LB,3137.0,Number of specimens
2020,live,PK,NL,212.0,Number of specimens
2020,live,PK,OM,170.0,Number of specimens
2020,live,PK,PH,3313.0,Number of specimens
2020,live,PK,SN,500.0,Number of specimens
2020,live,PK,ZA,17988.0,Number of specimens
2020,live,PL,AU,88951.0,Number of specimens
2020,live,PL,CH,1.0,Number of specimens
2020,live,PL,CO,184.0,Number of specimens
2020,live,PL,GT,600.0,Number of specimens
2020,live,PL,ID,28701.0,Number of specimens
2020,live,PL,KE,800.0,Number of specimens
2020,live,PL,LK,480.0,Number of specimens
2020,live,PL,MK,1000.0,Number of specimens
2020,live,PL,MX,1280.0,Number of specimens
2020,live,PL,PE,40.0,Number of specimens
2020,live,PL,TH,1375.0,Number of specimens
2020,live,PL,TW,1070.0,Number of specimens
2020,live,PL,UA,6000.0,Number of specimens
2020,live,PL,UZ,600.0,Number of specimens
2020,live,PL,VN,90.0,Number of specimens
2020,live,PR,CO,100.0,Number of specimens
2020,live,PR,TH,114152.0,Number of specimens
2020,live,PT,AR,112.0,Number of specimens
2020,live,PT,AU,1688.0,Number of specimens
2020,live,PT,CH,19.0,Number of specimens
2020,live,PT,ID,1683.0,Number of specimens
2020,live,PT,JP,7.0,Number of specimens
2020,live,PT,TH,3240.0,Number of specimens
2020,live,PT,US,7000.0,Number of specimens
2020,live,PW,TH,635.0,Number of specimens
2020,live,QA,AT,179.0,Number of specimens
2020,live,QA,AU,324.0,Number of specimens
2020,live,QA,BE,366.0,Number of specimens
2020,live,QA,CH,6.0,Number of specimens
2020,live,QA,CN,7350.0,Number of specimens
2020,live,QA,CZ,6270.0,Number of specimens
2020,live,QA,DE,650.0,Number of specimens
2020,live,QA,ES,1627.0,Number of specimens
2020,live,QA,FR,28.0,Number of specimens
2020,live,QA,GB,347.0,Number of specimens
2020,live,QA,HU,4.0,Number of specimens
2020,live,QA,ID,1090.0,Number of specimens
2020,live,QA,IT,636.0,Number of specimens
2020,live,QA,JO,298.0,Number of specimens
2020,live,QA,KW,534.0,Number of specimens
2020,live,QA,KZ,51.0,Number of specimens
2020,live,QA,LB,1485.0,Number of specimens
2020,live,QA,NL,76.0,Number of specimens
2020,live,QA,PL,12.0,Number of specimens
2020,live,QA,PT,10.0,Number of specimens
2020,live,QA,RU,228.0,Number of specimens
2020,live,QA,SD,44.0,Number of specimens
2020,live,QA,SK,14.0,Number of specimens
2020,live,QA,TH,16644.0,Number of specimens
2020,live,QA,US,108.0,Number of specimens
2020,live,QA,UZ,4.0,Number of specimens
2020,live,QA,VN,4800.0,Number of specimens
2020,live,QA,ZA,14422.0,Number of specimens
2020,live,RE,CN,28832.0,Number of specimens
2020,live,RE,SG,75.0,Number of specimens
2020,live,RE,TH,151136.0,Number of specimens
2020,live,RO,JP,2.0,Number of specimens
2020,live,RO,TH,49.0,Number of specimens
2020,live,RO,TW,1523.0,Number of specimens
2020,live,RS,AE,10.0,Number of specimens
2020,live,RS,CH,2.0,Number of specimens
2020,live,RS,CZ,2.0,Number of specimens
2020,live,RS,DE,4.0,Number of specimens
2020,live,RS,HU,50002.0,Number of specimens
2020,live,RS,US,1.0,Number of specimens
2020,live,RU,AU,757.0,Number of specimens
2020,live,RU,AZ,20000.0,Number of specimens
2020,live,RU,BR,2797.0,Number of specimens
2020,live,RU,BY,836.0,Number of specimens
2020,live,RU,CN,56000.0,Number of specimens
2020,live,RU,CO,90.0,Number of specimens
2020,live,RU,CZ,129.0,Number of specimens
2020,live,RU,DE,6.0,Number of specimens
2020,live,RU,EC,1100.0,Number of specimens
2020,live,RU,GY,74.0,Number of specimens
2020,live,RU,ID,9918.0,Number of specimens
2020,live,RU,IR,1.0,Number of specimens
2020,live,RU,IT,10.0,Number of specimens
2020,live,RU,JP,1157.0,Number of specimens
2020,live,RU,KR,7450.0,Number of specimens
2020,live,RU,LK,167.0,Number of specimens
2020,live,RU,MG,364.0,Number of specimens
2020,live,RU,ML,50.0,Number of specimens
2020,live,RU,OM,22.0,Number of specimens
2020,live,RU,SG,2.0,Number of specimens
2020,live,RU,SK,2.0,Number of specimens
2020,live,RU,TG,930.0,Number of specimens
2020,live,RU,TH,81036.0,Number of specimens
2020,live,RU,VN,50.0,Number of specimens
2020,live,SA,AE,70.0,Number of specimens
2020,live,SA,AT,94.0,Number of specimens
2020,live,SA,BE,20.0,Number of specimens
2020,live,SA,BH,9.0,Number of specimens
2020,live,SA,CF,50.0,Number of specimens
2020,live,SA,CN,22200.0,Number of specimens
2020,live,SA,CZ,57.0,Number of specimens
2020,live,SA,DE,135.0,Number of specimens
2020,live,SA,ES,25.0,Number of specimens
2020,live,SA,GT,26000.0,Number of specimens
2020,live,SA,ID,10.0,Number of specimens
2020,live,SA,IT,67.0,Number of specimens
2020,live,SA,JO,750.0,Number of specimens
2020,live,SA,KZ,51.0,Number of specimens
2020,live,SA,ML,200.0,Number of specimens
2020,live,SA,NL,22.0,Number of specimens
2020,live,SA,SK,5.0,Number of specimens
2020,live,SA,SR,390.0,Number of specimens
2020,live,SA,SV,500.0,Number of specimens
2020,live,SA,TH,2.0,Number of specimens
2020,live,SA,ZA,3047.0,Number of specimens
2020,live,SC,SG,1.0,Number of specimens
2020,live,SC,TH,23115.0,Number of specimens
2020,live,SE,CH,4.0,Number of specimens
2020,live,SE,ID,100.0,Number of specimens
2020,live,SE,KR,500.0,Number of specimens
2020,live,SG,AU,42687.0,Number of specimens
2020,live,SG,BE,200.0,Number of specimens
2020,live,SG,CD,241.0,Number of specimens
2020,live,SG,CN,281503.0,Number of specimens
2020,live,SG,CZ,321.0,Number of specimens
2020,live,SG,DE,1757.0,Number of specimens
2020,live,SG,EC,5703.0,Number of specimens
2020,live,SG,ES,29.0,Number of specimens
2020,live,SG,FR,500.0,Number of specimens
2020,live,SG,GT,7805.0,Number of specimens
2020,live,SG,GY,200.0,Number of specimens
2020,live,SG,HK,17.0,Number of specimens
2020,live,SG,ID,68659.0,Number of specimens
2020,live,SG,JP,5768.0,Number of specimens
2020,live,SG,LB,600.0,Number of specimens
2020,live,SG,LK,7168.0,Number of specimens
2020,live,SG,MG,202.0,Number of specimens
2020,live,SG,MY,155725.0,Number of specimens
2020,live,SG,NL,245.0,Number of specimens
2020,live,SG,PH,3322.0,Number of specimens
2020,live,SG,PT,57.0,Number of specimens
2020,live,SG,SN,720.0,Number of specimens
2020,live,SG,TH,159938.0,Number of specimens
2020,live,SG,TO,1120.0,Number of specimens
2020,live,SG,TW,478.0,Number of specimens
2020,live,SG,VN,33169.0,Number of specimens
2020,live,SG,ZA,190.0,Number of specimens
2020,live,SI,AE,58.0,Number of specimens
2020,live,SI,JO,500.0,Number of specimens
2020,live,SK,AE,3.0,Number of specimens
2020,live,SK,CH,2.0,Number of specimens
2020,live,SK,SY,6.0,Number of specimens
2020,live,SK,TH,208.0,Number of specimens
2020,live,SN,BE,259.0,Number of specimens
2020,live,SN,CZ,4.0,Number of specimens
2020,live,SN,NE,33.0,Number of specimens
2020,live,SN,TG,34.0,Number of specimens
2020,live,SN,ZA,32.0,Number of specimens
2020,live,SR,TH,240893.0,Number of specimens
2020,live,SV,CR,39340.0,Number of specimens
2020,live,SV,CZ,37.0,Number of specimens
2020,live,SV,EC,1015.0,Number of specimens
2020,live,SV,NE,500.0,Number of specimens
2020,live,SV,TW,24688.0,Number of specimens
2020,live,SV,US,1.0,Number of specimens
2020,live,SX,BE,2.0,Number of specimens
2020,live,SX,NL,150.0,Number of specimens
2020,live,TD,MG,1593.0,Number of specimens
2020,live,TG,BJ,1565.0,Number of specimens
2020,live,TG,CD,63.0,Number of specimens
2020,live,TG,ML,4920.0,Number of specimens
2020,live,TG,NE,3304.0,Number of specimens
2020,live,TH,AR,70.0,Number of specimens
2020,live,TH,AU,523.0,Number of specimens
2020,live,TH,BE,188.0,Number of specimens
2020,live,TH,BJ,310.0,Number of specimens
2020,live,TH,BR,9.0,Number of specimens
2020,live,TH,CA,2.0,Number of specimens
2020,live,TH,CD,185.0,Number of specimens
2020,live,TH,CN,340065.0,Number of specimens
2020,live,TH,CO,5110.0,Number of specimens
2020,live,TH,CZ,8451.0,Number of specimens
2020,live,TH,DE,349.0,Number of specimens
2020,live,TH,EC,23.0,Number of specimens
2020,live,TH,EG,60.0,Number of specimens
2020,live,TH,ES,854.0,Number of specimens
2020,live,TH,GT,98661.0,Number of specimens
2020,live,TH,GY,781.0,Number of specimens
2020,live,TH,HK,3232.0,Number of specimens
2020,live,TH,ID,8246.0,Number of specimens
2020,live,TH,IT,102112.0,Number of specimens
2020,live,TH,JP,381.0,Number of specimens
2020,live,TH,KE,5242.0,Number of specimens
2020,live,TH,KR,97806.0,Number of specimens
2020,live,TH,LB,122.0,Number of specimens
2020,live,TH,LK,5990.0,Number of specimens
2020,live,TH,MU,250.0,Number of specimens
2020,live,TH,MX,115.0,Number of specimens
2020,live,TH,MY,12469.0,Number of specimens
2020,live,TH,NL,114857.0,Number of specimens
2020,live,TH,PE,20.0,Number of specimens
2020,live,TH,PH,7.0,Number of specimens
2020,live,TH,SC,547.0,Number of specimens
2020,live,TH,SD,220.0,Number of specimens
2020,live,TH,SG,343.0,Number of specimens
2020,live,TH,SI,2234.0,Number of specimens
2020,live,TH,SN,600.0,Number of specimens
2020,live,TH,TG,3417.0,Number of specimens
2020,live,TH,TW,322702.0,Number of specimens
2020,live,TH,UG,2.0,Number of specimens
2020,live,TH,US,15583.0,Number of specimens
2020,live,TH,UY,10.0,Number of specimens
2020,live,TH,VN,5400.0,Number of specimens
2020,live,TH,XX,600.0,Number of specimens
2020,live,TH,ZA,1718.0,Number of specimens
2020,live,TH,ZM,970.0,Number of specimens
2020,live,TJ,QA,15.0,Number of specimens
2020,live,TN,CN,600.0,Number of specimens
2020,live,TN,ES,1095.0,Number of specimens
2020,live,TN,NE,1.0,Number of specimens
2020,live,TN,TH,50.0,Number of specimens
2020,live,TR,AU,30.0,Number of specimens
2020,live,TR,CN,299050.0,Number of specimens
2020,live,TR,CZ,750.0,Number of specimens
2020,live,TR,DK,25000.0,Number of specimens
2020,live,TR,ES,57.0,Number of specimens
2020,live,TR,GT,24000.0,Number of specimens
2020,live,TR,ID,561.0,Number of specimens
2020,live,TR,JO,71.0,Number of specimens
2020,live,TR,MY,10.0,Number of specimens
2020,live,TR,SG,1.0,Number of specimens
2020,live,TR,SV,1580.0,Number of specimens
2020,live,TR,TH,192.0,Number of specimens
2020,live,TR,UZ,700.0,Number of specimens
2020,live,TR,VN,60.0,Number of specimens
2020,live,TT,BB,27.0,Number of specimens
2020,live,TT,MY,6.0,Number of specimens
2020,live,TT,TH,222749.0,Number of specimens
2020,live,TT,US,64.0,Number of specimens
2020,live,TW,AT,16.0,Number of specimens
